id,price,currency,latitude,longitude,sq_meters,sq_meters_built,rooms,bathrooms,balcony,terrace,exterior,orientation,floor,rooftop,elevator,doorman,pool,ac,heating,year_built,quality,city,neighborhood,dist_city_center,furniture,garage,property_type,garden,closest_station,dist_closest_station,created_at,last_seen
95296857,825, €/mes,41.3762262,2.1678781,,79,3,1,,,1,,5,,1,,,,individual,,2,Barcelona,El Raval,1.309609582,3,,piso,,Paral·lel,0.206665032,10/4/2021 4:20,10/4/2021 4:20
95297101,715, €/mes,41.4235214,2.1765488,,45,2,1,,,1,NULL,,,1,,,1,na,,2,Barcelona,El Guinardó,4.000570675,3,,piso,,Maragall,0.098795387,10/3/2021 23:18,10/4/2021 11:24
95297573,900, €/mes,41.4010392,2.1511704,,33,1,1,,1,1,NULL,4,,1,,,1,electric,1946,2,Barcelona,Vila de Gràcia,2.140925179,3,,piso,,Fontana,0.18844066,10/4/2021 7:51,10/22/2021 12:42
95297786,937, €/mes,41.3780252,2.1649825,68,70,3,1,,,1,NULL,4,,0,,,1,NULL,,2,Barcelona,El Raval,1.173124464,3,,piso,,Sant Antoni,0.248091483,11/11/2021 10:01,11/12/2021 15:05
95297986,850, €/mes,41.38251,2.1892225,40,42,1,1,1,,1,,3,,0,,,,individual,,2,Barcelona,La Barceloneta,1.718814194,3,,piso,,Barceloneta,0.378271428,10/4/2021 5:19,10/4/2021 5:19
95298254,750, €/mes,41.4354988,2.1585508,54,71,3,1,1,,1,NULL,1,,0,,,,na,1965,2,Barcelona,Horta Guinardó,5.378683164,,,piso,,Valldaura,0.310835508,10/4/2021 0:26,11/11/2021 17:50
95298572,800, €/mes,41.405921,2.1776073,60,63,2,1,1,,0, sur,4,,1,,,1,,1971,2,Barcelona,La Sagrada Família,2.104597042,3,,piso,,Sagrada Família,0.309074076,10/4/2021 2:44,10/4/2021 2:44
95298713,720, €/mes,41.4030996,2.1673136,42,55,1,1,1,,0, norte,,,1,,,,na,1977,2,Barcelona,El Camp d'En Grassot i Gràcia Nova,1.704579482,3,,piso,,Verdaguer,0.358114559,10/3/2021 23:18,10/22/2021 19:40
95298820,875, €/mes,41.4187005,2.1687605,52,60,2,1,,,1, sur,3,,1,,,1,bomba,1963,2,Barcelona,El Guinardó,3.42729999,3,,piso,,Guinardó | Hospital de Sant Pau ,0.531954264,10/4/2021 6:01,10/4/2021 6:01
95299154,750, €/mes,41.3845098,2.1790121,54,56,2,1,1,,1,NULL,,1,0,,,,NULL,1900,2,Barcelona,Sant Pere - Santa Caterina i la Ribera,0.847296563,,,piso,,Jaume I,0.058555548,10/4/2021 2:44,11/11/2021 17:50
95299505,850, €/mes,41.3763955,2.1769042,,55,1,1,1,,1,NULL,2,,1,,,,NULL,,2,Barcelona,Ciutat Vella,1.406144574,3,,piso,,Drassanes,0.104699096,10/4/2021 5:19,10/23/2021 22:01
95299530,760, €/mes,41.4114515,2.1867297,70,78,3,1,,,1,,1,,1,,,,gas,1940,2,Barcelona,El Clot,2.971450803,3,,piso,,Clot,0.106566578,10/4/2021 0:26,10/4/2021 0:26
95299550,820, €/mes,41.3989638,2.1598517,47,49,3,1,,,0, sur,1,,0,,,,,1930,2,Barcelona,Vila de Gràcia,1.49005258,,,piso,,Diagonal,0.368956342,10/4/2021 4:20,10/4/2021 4:20
95299681,569, €/mes,41.3777246,2.1722369,28,35,1,1,,,1,NULL,2,,0,,,,NULL,,2,Barcelona,El Raval,1.148206402,3,,piso,,Drassanes,0.315053098,10/1/2021 10:09,10/22/2021 17:05
95299712,700, €/mes,41.3755246,2.1736369,28,35,1,1,,,1,NULL,1,,0,,,,NULL,,2,Barcelona,El Raval,1.411034209,3,,piso,,Drassanes,0.20329075,10/3/2021 22:11,10/4/2021 9:01
95300606,700, €/mes,41.4042567,2.1360775,43,50,0,1,1,1,1,NULL,1,,1,,,,NULL,1917,2,Barcelona,Sant Gervasi - La Bonanova,3.359158997,3,,estudio,,Vallcarca,1.100835067,10/3/2021 22:11,10/4/2021 9:01
95300621,850, €/mes,41.3784082,2.1780617,69,76,1,1,1,,1, sur,2,,1,,,1,electric,1900,2,Barcelona,El Gòtic,1.255524405,3,,piso,,Drassanes,0.288676065,10/4/2021 6:01,10/23/2021 22:01
95300625,850, €/mes,41.4094198,2.1905879,63,66,2,1,1,,1, oeste,2,,0,,,,na,1900,2,Barcelona,El Clot,2.950132119,3,,piso,,Clot,0.324704739,10/4/2021 7:51,11/12/2021 12:26
95300750,525, €/mes,41.3870793,2.1777919,,36,1,1,,,1,NULL,5,,0,,,,NULL,1936,2,Barcelona,Sant Pere - Santa Caterina i la Ribera,0.663228592,3,,piso,,Jaume I,0.334212786,10/1/2021 10:09,11/11/2021 16:49
